Ativo,Data,Intervalo,Volume
BTCUSDT,2025-05-03 07:59:00,1m,7.5644
BTCUSDT,2025-05-03 08:00:00,1m,9.13564
BTCUSDT,2025-05-03 08:01:00,1m,10.99771
BTCUSDT,2025-05-03 08:02:00,1m,3.08875
BTCUSDT,2025-05-03 08:03:00,1m,8.61643
BTCUSDT,2025-05-03 08:04:00,1m,6.26624
BTCUSDT,2025-05-03 08:05:00,1m,8.16153
BTCUSDT,2025-05-03 08:06:00,1m,7.91336
BTCUSDT,2025-05-03 08:07:00,1m,9.81198
BTCUSDT,2025-05-03 08:08:00,1m,4.27132
BTCUSDT,2025-05-03 08:09:00,1m,1.01785
BTCUSDT,2025-05-03 08:10:00,1m,14.18447
BTCUSDT,2025-05-03 08:11:00,1m,1.91207
BTCUSDT,2025-05-03 08:12:00,1m,6.29783
BTCUSDT,2025-05-03 08:13:00,1m,3.48941
BTCUSDT,2025-05-03 08:14:00,1m,5.47837
BTCUSDT,2025-05-03 08:15:00,1m,4.35229
BTCUSDT,2025-05-03 08:16:00,1m,1.1593
BTCUSDT,2025-05-03 08:17:00,1m,2.33762
BTCUSDT,2025-05-03 08:18:00,1m,8.00726
BTCUSDT,2025-05-03 08:19:00,1m,5.62883
BTCUSDT,2025-05-03 08:20:00,1m,3.15299
BTCUSDT,2025-05-03 08:21:00,1m,3.80928
BTCUSDT,2025-05-03 08:22:00,1m,18.92089
BTCUSDT,2025-05-03 08:23:00,1m,10.82613
BTCUSDT,2025-05-03 08:24:00,1m,2.59582
BTCUSDT,2025-05-03 08:25:00,1m,3.16373
BTCUSDT,2025-05-03 08:26:00,1m,5.47239
BTCUSDT,2025-05-03 08:27:00,1m,1.44814
BTCUSDT,2025-05-03 08:28:00,1m,2.4104
BTCUSDT,2025-05-03 08:29:00,1m,5.2504
BTCUSDT,2025-05-03 08:30:00,1m,0.88102
BTCUSDT,2025-05-03 08:31:00,1m,5.40338
BTCUSDT,2025-05-03 08:32:00,1m,5.61851
BTCUSDT,2025-05-03 08:33:00,1m,6.3943
BTCUSDT,2025-05-03 08:34:00,1m,22.26738
BTCUSDT,2025-05-03 08:35:00,1m,13.20069
BTCUSDT,2025-05-03 08:36:00,1m,22.76599
BTCUSDT,2025-05-03 08:37:00,1m,7.42145
BTCUSDT,2025-05-03 08:38:00,1m,9.64306
BTCUSDT,2025-05-03 08:39:00,1m,0.76823
BTCUSDT,2025-05-03 08:40:00,1m,7.76716
BTCUSDT,2025-05-03 08:41:00,1m,3.41297
BTCUSDT,2025-05-03 08:42:00,1m,6.69719
BTCUSDT,2025-05-03 08:43:00,1m,6.30116
BTCUSDT,2025-05-03 08:44:00,1m,5.25283
BTCUSDT,2025-05-03 08:45:00,1m,11.15139
BTCUSDT,2025-05-03 08:46:00,1m,4.66837
BTCUSDT,2025-05-03 08:47:00,1m,2.93699
BTCUSDT,2025-05-03 08:48:00,1m,3.39467
BTCUSDT,2025-05-03 08:49:00,1m,6.68803
BTCUSDT,2025-05-03 08:50:00,1m,11.09697
BTCUSDT,2025-05-03 08:51:00,1m,6.56034
BTCUSDT,2025-05-03 08:52:00,1m,8.7706
BTCUSDT,2025-05-03 08:53:00,1m,4.02912
BTCUSDT,2025-05-03 08:54:00,1m,3.58177
BTCUSDT,2025-05-03 08:55:00,1m,5.30741
BTCUSDT,2025-05-03 08:56:00,1m,17.64614
BTCUSDT,2025-05-03 08:57:00,1m,5.06398
BTCUSDT,2025-05-03 08:58:00,1m,9.06351
BTCUSDT,2025-05-03 08:59:00,1m,7.25349
BTCUSDT,2025-05-03 09:00:00,1m,5.07769
BTCUSDT,2025-05-03 09:01:00,1m,6.47651
BTCUSDT,2025-05-03 09:02:00,1m,8.78466
BTCUSDT,2025-05-03 09:03:00,1m,6.74526
BTCUSDT,2025-05-03 09:04:00,1m,15.55054
BTCUSDT,2025-05-03 09:05:00,1m,6.19554
BTCUSDT,2025-05-03 09:06:00,1m,9.45491
BTCUSDT,2025-05-03 09:07:00,1m,18.96161
BTCUSDT,2025-05-03 09:08:00,1m,15.12159
BTCUSDT,2025-05-03 09:09:00,1m,7.1657
BTCUSDT,2025-05-03 09:10:00,1m,4.94758
BTCUSDT,2025-05-03 09:11:00,1m,4.99328
BTCUSDT,2025-05-03 09:12:00,1m,37.30421
BTCUSDT,2025-05-03 09:13:00,1m,2.70901
BTCUSDT,2025-05-03 09:14:00,1m,22.25379
BTCUSDT,2025-05-03 09:15:00,1m,5.61379
BTCUSDT,2025-05-03 09:16:00,1m,9.37101
BTCUSDT,2025-05-03 09:17:00,1m,6.09591
BTCUSDT,2025-05-03 09:18:00,1m,35.59436
BTCUSDT,2025-05-03 09:19:00,1m,4.62346
BTCUSDT,2025-05-03 09:20:00,1m,7.30008
BTCUSDT,2025-05-03 09:21:00,1m,9.51534
BTCUSDT,2025-05-03 09:22:00,1m,2.69366
BTCUSDT,2025-05-03 09:23:00,1m,11.83765
BTCUSDT,2025-05-03 09:24:00,1m,4.91164
BTCUSDT,2025-05-03 09:25:00,1m,4.7588
BTCUSDT,2025-05-03 09:26:00,1m,38.38811
BTCUSDT,2025-05-03 09:27:00,1m,27.15855
BTCUSDT,2025-05-03 09:28:00,1m,6.82971
BTCUSDT,2025-05-03 09:29:00,1m,75.16767
BTCUSDT,2025-05-03 09:30:00,1m,11.46902
BTCUSDT,2025-05-03 09:31:00,1m,9.72719
BTCUSDT,2025-05-03 09:32:00,1m,5.52072
BTCUSDT,2025-05-03 09:33:00,1m,6.35637
BTCUSDT,2025-05-03 09:34:00,1m,4.42298
BTCUSDT,2025-05-03 09:35:00,1m,11.74951
BTCUSDT,2025-05-03 09:36:00,1m,4.38987
BTCUSDT,2025-05-03 09:37:00,1m,16.20786
BTCUSDT,2025-05-03 09:38:00,1m,4.5284
BTCUSDT,2025-05-03 09:39:00,1m,11.75723
BTCUSDT,2025-05-03 09:40:00,1m,3.2244
BTCUSDT,2025-05-03 09:41:00,1m,7.45869
BTCUSDT,2025-05-03 09:42:00,1m,7.33558
BTCUSDT,2025-05-03 09:43:00,1m,9.12591
BTCUSDT,2025-05-03 09:44:00,1m,4.36092
BTCUSDT,2025-05-03 09:45:00,1m,5.08177
BTCUSDT,2025-05-03 09:46:00,1m,4.6648
BTCUSDT,2025-05-03 09:47:00,1m,3.47806
BTCUSDT,2025-05-03 09:48:00,1m,0.72928
BTCUSDT,2025-05-03 09:49:00,1m,2.48698
BTCUSDT,2025-05-03 09:50:00,1m,4.75703
BTCUSDT,2025-05-03 09:51:00,1m,3.61333
BTCUSDT,2025-05-03 09:52:00,1m,5.32779
BTCUSDT,2025-05-03 09:53:00,1m,5.36995
BTCUSDT,2025-05-03 09:54:00,1m,2.36448
BTCUSDT,2025-05-03 09:55:00,1m,1.08702
BTCUSDT,2025-05-03 09:56:00,1m,13.4392
BTCUSDT,2025-05-03 09:57:00,1m,2.82587
BTCUSDT,2025-05-03 09:58:00,1m,2.4374
BTCUSDT,2025-05-03 09:59:00,1m,2.75629
BTCUSDT,2025-05-03 10:00:00,1m,5.02596
BTCUSDT,2025-05-03 10:01:00,1m,4.84182
BTCUSDT,2025-05-03 10:02:00,1m,2.93313
BTCUSDT,2025-05-03 10:03:00,1m,4.66591
BTCUSDT,2025-05-03 10:04:00,1m,3.44102
BTCUSDT,2025-05-03 10:05:00,1m,0.69896
BTCUSDT,2025-05-03 10:06:00,1m,2.79192
BTCUSDT,2025-05-03 10:07:00,1m,7.27646
BTCUSDT,2025-05-03 10:08:00,1m,6.80084
BTCUSDT,2025-05-03 10:09:00,1m,3.94833
BTCUSDT,2025-05-03 10:10:00,1m,2.50272
BTCUSDT,2025-05-03 10:11:00,1m,2.33848
BTCUSDT,2025-05-03 10:12:00,1m,5.93689
BTCUSDT,2025-05-03 10:13:00,1m,9.33241
BTCUSDT,2025-05-03 10:14:00,1m,6.67406
BTCUSDT,2025-05-03 10:15:00,1m,7.31276
BTCUSDT,2025-05-03 10:16:00,1m,5.12141
BTCUSDT,2025-05-03 10:17:00,1m,13.25504
BTCUSDT,2025-05-03 10:18:00,1m,5.03241
BTCUSDT,2025-05-03 10:19:00,1m,6.61975
BTCUSDT,2025-05-03 10:20:00,1m,2.93206
BTCUSDT,2025-05-03 10:21:00,1m,3.29797
BTCUSDT,2025-05-03 10:22:00,1m,5.93063
BTCUSDT,2025-05-03 10:23:00,1m,4.44571
BTCUSDT,2025-05-03 10:24:00,1m,3.21327
BTCUSDT,2025-05-03 10:25:00,1m,8.60198
BTCUSDT,2025-05-03 10:26:00,1m,3.67822
BTCUSDT,2025-05-03 10:27:00,1m,6.14231
BTCUSDT,2025-05-03 10:28:00,1m,6.47531
BTCUSDT,2025-05-03 10:29:00,1m,3.85602
BTCUSDT,2025-05-03 10:30:00,1m,2.62236
BTCUSDT,2025-05-03 10:31:00,1m,2.27478
BTCUSDT,2025-05-03 10:32:00,1m,3.98643
BTCUSDT,2025-05-03 10:33:00,1m,5.07292
BTCUSDT,2025-05-03 10:34:00,1m,6.75437
BTCUSDT,2025-05-03 10:35:00,1m,3.74878
BTCUSDT,2025-05-03 10:36:00,1m,1.04467
BTCUSDT,2025-05-03 10:37:00,1m,4.0931
BTCUSDT,2025-05-03 10:38:00,1m,8.93328
BTCUSDT,2025-05-03 10:39:00,1m,4.93526
BTCUSDT,2025-05-03 10:40:00,1m,2.42154
BTCUSDT,2025-05-03 10:41:00,1m,0.77088
BTCUSDT,2025-05-03 10:42:00,1m,2.08094
BTCUSDT,2025-05-03 10:43:00,1m,0.26254
BTCUSDT,2025-05-03 10:44:00,1m,3.1824
BTCUSDT,2025-05-03 10:45:00,1m,3.91528
BTCUSDT,2025-05-03 10:46:00,1m,29.00393
BTCUSDT,2025-05-03 10:47:00,1m,4.40419
BTCUSDT,2025-05-03 10:48:00,1m,5.86221
BTCUSDT,2025-05-03 10:49:00,1m,3.40309
BTCUSDT,2025-05-03 10:50:00,1m,6.53151
BTCUSDT,2025-05-03 10:51:00,1m,4.55468
BTCUSDT,2025-05-03 10:52:00,1m,3.93237
BTCUSDT,2025-05-03 10:53:00,1m,1.46563
BTCUSDT,2025-05-03 10:54:00,1m,4.84126
BTCUSDT,2025-05-03 10:55:00,1m,9.3374
BTCUSDT,2025-05-03 10:56:00,1m,23.04083
BTCUSDT,2025-05-03 10:57:00,1m,2.16225
BTCUSDT,2025-05-03 10:58:00,1m,2.60373
BTCUSDT,2025-05-03 10:59:00,1m,6.50246
BTCUSDT,2025-05-03 11:00:00,1m,5.24269
BTCUSDT,2025-05-03 11:01:00,1m,6.34247
BTCUSDT,2025-05-03 11:02:00,1m,7.48478
BTCUSDT,2025-05-03 11:03:00,1m,5.8301
BTCUSDT,2025-05-03 11:04:00,1m,1.39848
BTCUSDT,2025-05-03 11:05:00,1m,7.97493
BTCUSDT,2025-05-03 11:06:00,1m,4.32099
BTCUSDT,2025-05-03 11:07:00,1m,4.87473
BTCUSDT,2025-05-03 11:08:00,1m,14.07221
BTCUSDT,2025-05-03 11:09:00,1m,10.20293
BTCUSDT,2025-05-03 11:10:00,1m,6.6733
BTCUSDT,2025-05-03 11:11:00,1m,6.96434
BTCUSDT,2025-05-03 11:12:00,1m,4.85147
BTCUSDT,2025-05-03 11:13:00,1m,3.77928
BTCUSDT,2025-05-03 11:14:00,1m,15.2652
BTCUSDT,2025-05-03 11:15:00,1m,13.23935
BTCUSDT,2025-05-03 11:16:00,1m,13.89074
BTCUSDT,2025-05-03 11:17:00,1m,9.79402
BTCUSDT,2025-05-03 11:18:00,1m,6.4716
BTCUSDT,2025-05-03 11:19:00,1m,6.7078
BTCUSDT,2025-05-03 11:20:00,1m,7.67999
BTCUSDT,2025-05-03 11:21:00,1m,6.11378
BTCUSDT,2025-05-03 11:22:00,1m,4.17937
BTCUSDT,2025-05-03 11:23:00,1m,2.49354
BTCUSDT,2025-05-03 11:24:00,1m,4.71271
BTCUSDT,2025-05-03 11:25:00,1m,6.81824
BTCUSDT,2025-05-03 11:26:00,1m,12.08546
BTCUSDT,2025-05-03 11:27:00,1m,3.35881
BTCUSDT,2025-05-03 11:28:00,1m,5.77122
BTCUSDT,2025-05-03 11:29:00,1m,3.66425
BTCUSDT,2025-05-03 11:30:00,1m,27.24642
BTCUSDT,2025-05-03 11:31:00,1m,52.80635
BTCUSDT,2025-05-03 11:32:00,1m,11.32205
BTCUSDT,2025-05-03 11:33:00,1m,18.64344
BTCUSDT,2025-05-03 11:34:00,1m,23.29276
BTCUSDT,2025-05-03 11:35:00,1m,1.85602
BTCUSDT,2025-05-03 11:36:00,1m,26.5551
BTCUSDT,2025-05-03 11:37:00,1m,41.52427
BTCUSDT,2025-05-03 11:38:00,1m,10.66522
BTCUSDT,2025-05-03 11:39:00,1m,4.2805
BTCUSDT,2025-05-03 11:40:00,1m,45.72868
BTCUSDT,2025-05-03 11:41:00,1m,10.26453
BTCUSDT,2025-05-03 11:42:00,1m,70.4161
BTCUSDT,2025-05-03 11:43:00,1m,43.0105
BTCUSDT,2025-05-03 11:44:00,1m,7.35442
BTCUSDT,2025-05-03 11:45:00,1m,202.60688
BTCUSDT,2025-05-03 11:46:00,1m,60.63876
BTCUSDT,2025-05-03 11:47:00,1m,9.03417
BTCUSDT,2025-05-03 11:48:00,1m,118.57211
BTCUSDT,2025-05-03 11:49:00,1m,27.02212
BTCUSDT,2025-05-03 11:50:00,1m,8.17212
BTCUSDT,2025-05-03 11:51:00,1m,14.30952
BTCUSDT,2025-05-03 11:52:00,1m,4.01266
BTCUSDT,2025-05-03 11:53:00,1m,9.92771
BTCUSDT,2025-05-03 11:54:00,1m,9.78598
BTCUSDT,2025-05-03 11:55:00,1m,4.19598
BTCUSDT,2025-05-03 11:56:00,1m,4.2132
BTCUSDT,2025-05-03 11:57:00,1m,36.71628
BTCUSDT,2025-05-03 11:58:00,1m,14.01946
BTCUSDT,2025-05-03 11:59:00,1m,10.78925
BTCUSDT,2025-05-03 12:00:00,1m,8.71073
BTCUSDT,2025-05-03 12:01:00,1m,23.03379
BTCUSDT,2025-05-03 12:02:00,1m,11.70748
BTCUSDT,2025-05-03 12:03:00,1m,6.85246
BTCUSDT,2025-05-03 12:04:00,1m,16.33387
BTCUSDT,2025-05-03 12:05:00,1m,3.75981
BTCUSDT,2025-05-03 12:06:00,1m,7.83166
BTCUSDT,2025-05-03 12:07:00,1m,15.94568
BTCUSDT,2025-05-03 12:08:00,1m,31.25352
BTCUSDT,2025-05-03 12:09:00,1m,17.28284
BTCUSDT,2025-05-03 12:10:00,1m,8.96653
BTCUSDT,2025-05-03 12:11:00,1m,3.10735
BTCUSDT,2025-05-03 12:12:00,1m,2.63372
BTCUSDT,2025-05-03 12:13:00,1m,3.04225
BTCUSDT,2025-05-03 12:14:00,1m,2.4399
BTCUSDT,2025-05-03 12:15:00,1m,2.25318
BTCUSDT,2025-05-03 12:16:00,1m,1.43666
BTCUSDT,2025-05-03 12:17:00,1m,6.0796
BTCUSDT,2025-05-03 12:18:00,1m,3.70103
BTCUSDT,2025-05-03 12:19:00,1m,11.82881
BTCUSDT,2025-05-03 12:20:00,1m,3.78281
BTCUSDT,2025-05-03 12:21:00,1m,4.14589
BTCUSDT,2025-05-03 12:22:00,1m,8.13401
BTCUSDT,2025-05-03 12:23:00,1m,3.84125
BTCUSDT,2025-05-03 12:24:00,1m,1.13091
BTCUSDT,2025-05-03 12:25:00,1m,1.66761
BTCUSDT,2025-05-03 12:26:00,1m,1.77848
BTCUSDT,2025-05-03 12:27:00,1m,0.75587
BTCUSDT,2025-05-03 12:28:00,1m,4.72585
BTCUSDT,2025-05-03 12:29:00,1m,7.28758
BTCUSDT,2025-05-03 12:30:00,1m,6.42086
BTCUSDT,2025-05-03 12:31:00,1m,10.62625
BTCUSDT,2025-05-03 12:32:00,1m,6.10849
BTCUSDT,2025-05-03 12:33:00,1m,6.1294
BTCUSDT,2025-05-03 12:34:00,1m,1.26604
BTCUSDT,2025-05-03 12:35:00,1m,5.8373
BTCUSDT,2025-05-03 12:36:00,1m,4.92154
BTCUSDT,2025-05-03 12:37:00,1m,2.66681
BTCUSDT,2025-05-03 12:38:00,1m,9.07636
BTCUSDT,2025-05-03 12:39:00,1m,7.29957
BTCUSDT,2025-05-03 12:40:00,1m,12.81319
BTCUSDT,2025-05-03 12:41:00,1m,44.14189
BTCUSDT,2025-05-03 12:42:00,1m,9.83269
BTCUSDT,2025-05-03 12:43:00,1m,23.20643
BTCUSDT,2025-05-03 12:44:00,1m,14.56649
BTCUSDT,2025-05-03 12:45:00,1m,7.55264
BTCUSDT,2025-05-03 12:46:00,1m,12.21292
BTCUSDT,2025-05-03 12:47:00,1m,15.94232
BTCUSDT,2025-05-03 12:48:00,1m,14.78905
BTCUSDT,2025-05-03 12:49:00,1m,9.03987
BTCUSDT,2025-05-03 12:50:00,1m,9.29346
BTCUSDT,2025-05-03 12:51:00,1m,7.3054
BTCUSDT,2025-05-03 12:52:00,1m,7.59668
BTCUSDT,2025-05-03 12:53:00,1m,12.40109
BTCUSDT,2025-05-03 12:54:00,1m,7.98874
BTCUSDT,2025-05-03 12:55:00,1m,25.11729
BTCUSDT,2025-05-03 12:56:00,1m,7.42867
BTCUSDT,2025-05-03 12:57:00,1m,12.53859
BTCUSDT,2025-05-03 12:58:00,1m,7.7716
BTCUSDT,2025-05-03 12:59:00,1m,15.32924
BTCUSDT,2025-05-03 13:00:00,1m,10.42689
BTCUSDT,2025-05-03 13:01:00,1m,7.79836
BTCUSDT,2025-05-03 13:02:00,1m,6.97716
BTCUSDT,2025-05-03 13:03:00,1m,11.62517
BTCUSDT,2025-05-03 13:04:00,1m,16.3948
BTCUSDT,2025-05-03 13:05:00,1m,12.57088
BTCUSDT,2025-05-03 13:06:00,1m,18.84933
BTCUSDT,2025-05-03 13:07:00,1m,12.15107
BTCUSDT,2025-05-03 13:08:00,1m,18.43071
BTCUSDT,2025-05-03 13:09:00,1m,16.60412
BTCUSDT,2025-05-03 13:10:00,1m,19.56263
BTCUSDT,2025-05-03 13:11:00,1m,10.58503
BTCUSDT,2025-05-03 13:12:00,1m,14.7713
BTCUSDT,2025-05-03 13:13:00,1m,11.58729
BTCUSDT,2025-05-03 13:14:00,1m,8.9647
BTCUSDT,2025-05-03 13:15:00,1m,13.67423
BTCUSDT,2025-05-03 13:16:00,1m,14.1326
BTCUSDT,2025-05-03 13:17:00,1m,8.98887
BTCUSDT,2025-05-03 13:18:00,1m,10.74434
BTCUSDT,2025-05-03 13:19:00,1m,14.68918
BTCUSDT,2025-05-03 13:20:00,1m,19.25368
BTCUSDT,2025-05-03 13:21:00,1m,13.01931
BTCUSDT,2025-05-03 13:22:00,1m,8.59492
BTCUSDT,2025-05-03 13:23:00,1m,13.17525
BTCUSDT,2025-05-03 13:24:00,1m,10.39531
BTCUSDT,2025-05-03 13:25:00,1m,6.09448
BTCUSDT,2025-05-03 13:26:00,1m,8.98498
BTCUSDT,2025-05-03 13:27:00,1m,7.54586
BTCUSDT,2025-05-03 13:28:00,1m,9.53426
BTCUSDT,2025-05-03 13:29:00,1m,10.91188
BTCUSDT,2025-05-03 13:30:00,1m,6.24408
BTCUSDT,2025-05-03 13:31:00,1m,2.53917
BTCUSDT,2025-05-03 13:32:00,1m,1.19605
BTCUSDT,2025-05-03 13:33:00,1m,6.15491
BTCUSDT,2025-05-03 13:34:00,1m,25.48196
BTCUSDT,2025-05-03 13:35:00,1m,1.17385
BTCUSDT,2025-05-03 13:36:00,1m,6.83546
BTCUSDT,2025-05-03 13:37:00,1m,4.37899
BTCUSDT,2025-05-03 13:38:00,1m,5.55466
BTCUSDT,2025-05-03 13:39:00,1m,15.68989
BTCUSDT,2025-05-03 13:40:00,1m,14.66366
BTCUSDT,2025-05-03 13:41:00,1m,1.70294
BTCUSDT,2025-05-03 13:42:00,1m,6.60373
BTCUSDT,2025-05-03 13:43:00,1m,18.33556
BTCUSDT,2025-05-03 13:44:00,1m,4.07119
BTCUSDT,2025-05-03 13:45:00,1m,14.27108
BTCUSDT,2025-05-03 13:46:00,1m,14.63945
BTCUSDT,2025-05-03 13:47:00,1m,37.34805
BTCUSDT,2025-05-03 13:48:00,1m,4.62311
BTCUSDT,2025-05-03 13:49:00,1m,0.67241
BTCUSDT,2025-05-03 13:50:00,1m,1.51235
BTCUSDT,2025-05-03 13:51:00,1m,0.41316
BTCUSDT,2025-05-03 13:52:00,1m,3.11983
BTCUSDT,2025-05-03 13:53:00,1m,11.42458
BTCUSDT,2025-05-03 13:54:00,1m,3.65777
BTCUSDT,2025-05-03 13:55:00,1m,3.74757
BTCUSDT,2025-05-03 13:56:00,1m,19.57155
BTCUSDT,2025-05-03 13:57:00,1m,3.16733
BTCUSDT,2025-05-03 13:58:00,1m,1.21044
BTCUSDT,2025-05-03 13:59:00,1m,1.17585
BTCUSDT,2025-05-03 14:00:00,1m,6.86004
BTCUSDT,2025-05-03 14:01:00,1m,1.28434
BTCUSDT,2025-05-03 14:02:00,1m,4.70592
BTCUSDT,2025-05-03 14:03:00,1m,2.47385
BTCUSDT,2025-05-03 14:04:00,1m,5.07413
BTCUSDT,2025-05-03 14:05:00,1m,6.90169
BTCUSDT,2025-05-03 14:06:00,1m,4.71881
BTCUSDT,2025-05-03 14:07:00,1m,1.77012
BTCUSDT,2025-05-03 14:08:00,1m,3.55931
BTCUSDT,2025-05-03 14:09:00,1m,1.81785
BTCUSDT,2025-05-03 14:10:00,1m,3.48492
BTCUSDT,2025-05-03 14:11:00,1m,30.5689
BTCUSDT,2025-05-03 14:12:00,1m,7.89209
BTCUSDT,2025-05-03 14:13:00,1m,3.18557
BTCUSDT,2025-05-03 14:14:00,1m,1.20251
BTCUSDT,2025-05-03 14:15:00,1m,1.02771
BTCUSDT,2025-05-03 14:16:00,1m,0.76575
BTCUSDT,2025-05-03 14:17:00,1m,3.49167
BTCUSDT,2025-05-03 14:18:00,1m,2.46064
BTCUSDT,2025-05-03 14:19:00,1m,6.80696
BTCUSDT,2025-05-03 14:20:00,1m,2.13458
BTCUSDT,2025-05-03 14:21:00,1m,36.76443
BTCUSDT,2025-05-03 14:22:00,1m,1.58514
BTCUSDT,2025-05-03 14:23:00,1m,3.22837
BTCUSDT,2025-05-03 14:24:00,1m,1.7265
BTCUSDT,2025-05-03 14:25:00,1m,5.49098
BTCUSDT,2025-05-03 14:26:00,1m,3.08263
BTCUSDT,2025-05-03 14:27:00,1m,2.60144
BTCUSDT,2025-05-03 14:28:00,1m,1.23149
BTCUSDT,2025-05-03 14:29:00,1m,5.35609
BTCUSDT,2025-05-03 14:30:00,1m,36.20605
BTCUSDT,2025-05-03 14:31:00,1m,41.19753
BTCUSDT,2025-05-03 14:32:00,1m,5.87935
BTCUSDT,2025-05-03 14:33:00,1m,2.31633
BTCUSDT,2025-05-03 14:34:00,1m,15.19155
BTCUSDT,2025-05-03 14:35:00,1m,0.37517
BTCUSDT,2025-05-03 14:36:00,1m,2.27568
BTCUSDT,2025-05-03 14:37:00,1m,5.04621
BTCUSDT,2025-05-03 14:38:00,1m,0.65483
BTCUSDT,2025-05-03 14:39:00,1m,1.02972
BTCUSDT,2025-05-03 14:40:00,1m,5.03387
BTCUSDT,2025-05-03 14:41:00,1m,1.17592
BTCUSDT,2025-05-03 14:42:00,1m,1.31179
BTCUSDT,2025-05-03 14:43:00,1m,0.7259
BTCUSDT,2025-05-03 14:44:00,1m,1.36589
BTCUSDT,2025-05-03 14:45:00,1m,3.6549
BTCUSDT,2025-05-03 14:46:00,1m,4.42755
BTCUSDT,2025-05-03 14:47:00,1m,5.39104
BTCUSDT,2025-05-03 14:48:00,1m,1.70225
BTCUSDT,2025-05-03 14:49:00,1m,1.37664
BTCUSDT,2025-05-03 14:50:00,1m,2.14091
BTCUSDT,2025-05-03 14:51:00,1m,1.23684
BTCUSDT,2025-05-03 14:52:00,1m,2.7107
BTCUSDT,2025-05-03 14:53:00,1m,7.73695
BTCUSDT,2025-05-03 14:54:00,1m,2.60115
BTCUSDT,2025-05-03 14:55:00,1m,5.37525
BTCUSDT,2025-05-03 14:56:00,1m,3.66604
BTCUSDT,2025-05-03 14:57:00,1m,2.80511
BTCUSDT,2025-05-03 14:58:00,1m,1.1478
BTCUSDT,2025-05-03 14:59:00,1m,17.98454
BTCUSDT,2025-05-03 15:00:00,1m,17.40604
BTCUSDT,2025-05-03 15:01:00,1m,4.07136
BTCUSDT,2025-05-03 15:02:00,1m,1.5833
BTCUSDT,2025-05-03 15:03:00,1m,6.45224
BTCUSDT,2025-05-03 15:04:00,1m,44.22492
BTCUSDT,2025-05-03 15:05:00,1m,19.30751
BTCUSDT,2025-05-03 15:06:00,1m,13.67222
BTCUSDT,2025-05-03 15:07:00,1m,16.01499
BTCUSDT,2025-05-03 15:08:00,1m,4.20207
BTCUSDT,2025-05-03 15:09:00,1m,4.68564
BTCUSDT,2025-05-03 15:10:00,1m,5.15297
BTCUSDT,2025-05-03 15:11:00,1m,6.1918
BTCUSDT,2025-05-03 15:12:00,1m,5.65874
BTCUSDT,2025-05-03 15:13:00,1m,13.77357
BTCUSDT,2025-05-03 15:14:00,1m,2.39901
BTCUSDT,2025-05-03 15:15:00,1m,6.82779
BTCUSDT,2025-05-03 15:16:00,1m,2.18902
BTCUSDT,2025-05-03 15:17:00,1m,3.01792
BTCUSDT,2025-05-03 15:18:00,1m,3.34709
BTCUSDT,2025-05-03 15:19:00,1m,2.46777
BTCUSDT,2025-05-03 15:20:00,1m,2.01567
BTCUSDT,2025-05-03 15:21:00,1m,4.09081
BTCUSDT,2025-05-03 15:22:00,1m,2.98828
BTCUSDT,2025-05-03 15:23:00,1m,0.23873
BTCUSDT,2025-05-03 15:24:00,1m,1.3975
BTCUSDT,2025-05-03 15:25:00,1m,3.1891
BTCUSDT,2025-05-03 15:26:00,1m,5.71507
BTCUSDT,2025-05-03 15:27:00,1m,2.27367
BTCUSDT,2025-05-03 15:28:00,1m,3.62519
BTCUSDT,2025-05-03 15:29:00,1m,5.47669
BTCUSDT,2025-05-03 15:30:00,1m,1.64996
BTCUSDT,2025-05-03 15:31:00,1m,7.66807
BTCUSDT,2025-05-03 15:32:00,1m,4.92922
BTCUSDT,2025-05-03 15:33:00,1m,1.37155
BTCUSDT,2025-05-03 15:34:00,1m,7.22377
BTCUSDT,2025-05-03 15:35:00,1m,2.43649
BTCUSDT,2025-05-03 15:36:00,1m,7.16003
BTCUSDT,2025-05-03 15:37:00,1m,1.26769
BTCUSDT,2025-05-03 15:38:00,1m,1.65072
BTCUSDT,2025-05-03 15:39:00,1m,0.4088
BTCUSDT,2025-05-03 15:40:00,1m,2.839
BTCUSDT,2025-05-03 15:41:00,1m,0.54613
BTCUSDT,2025-05-03 15:42:00,1m,1.11936
BTCUSDT,2025-05-03 15:43:00,1m,1.16652
BTCUSDT,2025-05-03 15:44:00,1m,3.88567
BTCUSDT,2025-05-03 15:45:00,1m,1.37646
BTCUSDT,2025-05-03 15:46:00,1m,1.90301
BTCUSDT,2025-05-03 15:47:00,1m,8.51534
BTCUSDT,2025-05-03 15:48:00,1m,2.0704
BTCUSDT,2025-05-03 15:49:00,1m,8.01539
BTCUSDT,2025-05-03 15:50:00,1m,3.11255
BTCUSDT,2025-05-03 15:51:00,1m,0.52634
BTCUSDT,2025-05-03 15:52:00,1m,0.62118
BTCUSDT,2025-05-03 15:53:00,1m,0.70156
BTCUSDT,2025-05-03 15:54:00,1m,0.56448
BTCUSDT,2025-05-03 15:55:00,1m,1.74903
BTCUSDT,2025-05-03 15:56:00,1m,5.11381
BTCUSDT,2025-05-03 15:57:00,1m,6.10094
BTCUSDT,2025-05-03 15:58:00,1m,0.729
BTCUSDT,2025-05-03 15:59:00,1m,3.97597
BTCUSDT,2025-05-03 16:00:00,1m,4.05281
